department,commodity_desc,category_sales,units,household_count,household_penetration,basket_penetration,discount_rate,first_year_sales,second_year_sales,sales_growth,sales_growth_rate,mean_period_sales,sd_period_sales,sales_coefficient_of_variation,household_engagement_change,small_group_flag,high_sales_declining_flag,high_penetration_low_spend_flag
SALAD BAR,SALAD BAR,30878.830000000144,10647.0,1152,0.4608,0.030388738588851435,0.027742198343068777,13954.52000000004,16924.310000000063,2969.7900000000227,0.21281921556599684,3859.853749999999,865.3678547784913,0.2241970579269983,133.0,0,0,0
SEAFOOD,MEAT SUPPLIES,201.95000000000002,28.0,26,0.0104,0.00010127168299069747,0.0,69.67999999999999,132.26999999999998,62.58999999999999,0.8982491389207806,25.243750000000002,21.21701536671519,0.8404858773643056,-1.0,1,0,0
SEAFOOD,SEAFOOD - FROZEN,9439.759999999957,1188.0,406,0.1624,0.003591527900348664,0.20293031880220425,3760.7799999999997,5678.979999999982,1918.1999999999825,0.5100537654422707,1179.9700000000007,419.09548751703727,0.3551746972525039,70.0,0,0,0
SEAFOOD,SEAFOOD - MISC,16.43,4.0,3,0.0012,1.4467383284385354e-05,0.2035870092098885,0.0,16.43,16.43,,8.215,10.20355085252188,1.2420634026198272,,1,0,0
SEAFOOD,SEAFOOD-FRESH,19838.780000000086,3335.0,703,0.2812,0.009761866871139018,0.16999115969490178,8714.37999999998,11124.39999999999,2410.0200000000114,0.27655667987854754,2479.847499999999,655.97398845969,0.26452190647194646,108.0,0,0,0
SEAFOOD-PCKGD,FROZEN - BOXED(GROCERY),5653.199999999894,1171.0,460,0.184,0.0032298433182390302,0.20411205953532813,2293.1099999999965,3360.08999999997,1066.9799999999736,0.46529821944868555,706.6500000000008,262.36755499544125,0.37128359866332833,100.0,0,0,0
SEAFOOD-PCKGD,PKG.SEAFOOD MISC,27.92000000000001,8.0,2,0.0008,2.170107492657803e-05,0.0,0.0,27.92000000000001,27.92000000000001,,13.960000000000004,14.806815998046309,1.0606601717798212,,1,0,0
SEAFOOD-PCKGD,SEAFOOD - FROZEN,50560.97999999945,9959.0,1499,0.5996,0.024193081697313407,0.2725095373359662,23320.120000000567,27240.860000000997,3920.740000000431,0.16812692215993466,6320.1224999999085,1956.5285775923453,0.3095713061878743,353.0,0,0,0
SEAFOOD-PCKGD,SEAFOOD - MISC,2354.7399999999843,1325.0,575,0.23,0.004097886315302151,0.09249481643632992,1021.9600000000027,1332.7800000000025,310.8199999999998,0.30414106227249504,294.3425000000001,90.19173572371888,0.3064176451709109,96.0,0,0,0
SEAFOOD-PCKGD,SEAFOOD-FRESH,4496.779999999926,1540.0,401,0.1604,0.0038989597951418526,0.18274836796115573,2237.3199999999947,2259.4599999999955,22.140000000000782,0.00989576815118125,562.0975000000004,168.13052546416787,0.2991127437218058,70.0,0,0,0
SPIRITS,LIQUOR,21670.880000000412,2290.0,563,0.2252,0.006951577668147162,0.0,9724.969999999883,11945.909999999834,2220.9399999999514,0.22837499755783083,2708.85999999999,615.4717653730528,0.22720693035928582,69.0,0,0,0
TOYS,TOYS,9.84,6.0,4,0.0016,1.8084229105481692e-05,0.24539877300613497,4.68,5.16,0.4800000000000004,0.10256410256410266,3.28,1.9995249435803495,0.6096112632866919,,1,0,0
TRAVEL & LEISUR,APPLES,2537.2599999999975,940.0,478,0.1912,0.003056234718826406,0.08751020466879336,1108.5400000000004,1428.7199999999987,320.17999999999824,0.2888303534378535,317.1575,180.22271592591846,0.5682435885196423,20.0,0,0,0
TRAVEL & LEISUR,BERRIES,3.0,2.0,1,0.0004,3.6168458210963385e-06,0.24623115577889446,3.0,0.0,-3.0,-1.0,3.0,,,,1,0,0
TRAVEL & LEISUR,MELONS,4.4,2.0,2,0.0008,7.233691642192677e-06,0.0,0.0,4.4,4.4,,2.2,0.2828427124746188,0.1285648693066449,,1,0,0
TRAVEL & LEISUR,TROPICAL FRUIT,5.720000000000001,6.0,4,0.0016,1.8084229105481692e-05,0.0,3.62,2.1,-1.52,-0.4198895027624309,1.4300000000000002,0.7167054253085202,0.5011926051108533,,1,0,0
VIDEO,BEERS/ALES,34.77,3.0,3,0.0012,1.0850537463289014e-05,0.0,0.0,34.77,34.77,,17.384999999999998,6.498311319104374,0.37378839914319095,,1,0,0
VIDEO RENTAL,UNKNOWN,21.46,11.0,3,0.0012,1.4467383284385354e-05,0.3761627906976744,21.46,0.0,-21.46,-1.0,10.73,3.8749451609022807,0.3611318882481156,,1,0,0
