household_key,recency_weeks,frequency_baskets,monetary_spend,avg_line_sales,total_units,product_diversity,category_diversity,discount_amount,coupon_line_count,first_half_spend,second_half_spend,top_department_share,spend_trend_change,discount_rate,coupon_engagement,campaign_exposure_count,future_spend,next_period_active_flag,next_period_spend_decline_flag,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc,missing_demographic_flag
1779,3,103,3371.979999999991,2.3580279720279655,64308.0,831,141,1058.4700000000037,11.0,1077.36,2294.6200000000003,0.5794963196697518,1217.2600000000004,0.23890801160153144,0.10679611650485436,6,136.60000000000002,1,1,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1780,2,42,1373.5000000000036,2.4138840070298833,679.0,358,116,192.75999999999993,1.0,1105.310000000001,268.19,0.6137968693119759,-837.120000000001,0.12307024376540261,0.023809523809523808,0,40.17999999999999,1,1,,,,,,,,1
1781,3,86,2983.709999999984,3.629817518248156,162722.0,590,155,365.62000000000035,2.0,1386.0300000000027,1597.680000000001,0.37718142849003666,211.64999999999827,0.10916213093365003,0.023255813953488372,3,244.86000000000007,1,1,,,,,,,,1
1782,1,33,1612.2200000000014,3.894251207729472,36361.0,305,112,151.97999999999993,5.0,641.2100000000002,971.010000000001,0.38438302464924123,329.80000000000086,0.08614669538601055,0.15151515151515152,0,130.62999999999997,1,1,,,,,,,,1
1783,0,78,3262.6199999999862,2.8101808785529596,173423.0,652,135,520.15,5.0,1143.3200000000006,2119.300000000002,0.5387326749667474,975.9800000000014,0.13750505581888453,0.0641025641025641,4,863.2699999999999,1,0,,,,,,,,1
1784,4,36,1673.0600000000031,3.613520518358538,622.0,341,113,274.69000000000005,0.0,964.0900000000008,708.9700000000004,0.5111472391904647,-255.12000000000046,0.14102939288923097,0.0,2,307.56000000000006,1,0,,,,,,,,1
1785,0,57,1180.2900000000018,2.1114311270125254,640.0,412,132,338.61,2.0,273.1199999999999,907.1700000000006,0.5192452702301972,634.0500000000008,0.22293106853644057,0.03508771929824561,0,375.41,1,0,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+,0
1786,0,38,349.23000000000025,3.715212765957449,28499.0,87,64,24.87,0.0,126.46999999999998,222.7600000000001,0.28276494001088087,96.29000000000012,0.06647955092221328,0.0,0,60.49999999999999,1,0,,,,,,,,1
1787,6,59,1077.7099999999998,2.0449905123339653,632.0,344,99,282.06000000000006,0.0,511.8899999999998,565.8200000000004,0.6125117146542204,53.930000000000575,0.2074321392588453,0.0,0,19.79,1,1,,,,,,,,1
1788,0,133,7840.969999999877,3.5803515981734595,284751.0,924,145,479.02,4.0,2566.919999999993,5274.049999999953,0.5249847914224945,2707.12999999996,0.05757458843099657,0.03007518796992481,5,1231.310000000001,1,0,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1789,12,19,257.97,2.773870967741936,107.0,89,45,23.479999999999997,0.0,133.04999999999998,124.92,0.4388494786215451,-8.129999999999981,0.08342511991472729,0.0,0,35.220000000000006,1,1,,,,,,,,1
1790,0,41,1764.0900000000033,3.094894736842111,815.0,252,82,226.82999999999984,0.0,467.12999999999994,1296.9600000000016,0.607157231207024,829.8300000000017,0.11393225242601383,0.0,3,214.73999999999995,1,1,,,,,,,,1
1791,0,111,2416.4699999999966,2.8939760479041876,73391.0,468,133,599.1300000000005,44.0,791.9200000000004,1624.5500000000015,0.3435672696122863,832.6300000000011,0.19867688022284155,0.3963963963963964,3,553.63,1,0,45-54,B,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1792,0,96,2654.749999999999,2.815217391304347,129817.0,451,112,528.4999999999997,2.0,2337.5099999999993,317.24000000000007,0.483047367925417,-2020.2699999999993,0.16602528862012092,0.020833333333333332,1,485.5800000000002,1,0,,,,,,,,1
1793,4,56,1692.6800000000023,2.2126535947712447,8771.0,532,113,357.5000000000001,5.0,629.2200000000003,1063.46,0.4485372309001104,434.2399999999998,0.17437493293271794,0.08928571428571429,2,195.87000000000006,1,1,,,,,,,,1
1794,1,65,3103.7699999999923,2.677972389991365,24394.0,756,148,446.72000000000037,19.0,1274.7400000000005,1829.0300000000013,0.5543870840945067,554.2900000000009,0.12581925311717573,0.2923076923076923,2,490.71000000000015,1,0,,,,,,,,1
1795,0,985,8299.439999999926,2.0431905465287854,127770.0,1582,172,2693.9099999999926,138.0,3171.619999999991,5127.819999999962,0.6200719566621363,1956.1999999999716,0.24504905238166824,0.1401015228426396,6,1452.2899999999972,1,0,45-54,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1796,0,49,2183.810000000002,3.1512409812409845,84247.0,406,97,271.0900000000001,0.0,827.2700000000006,1356.540000000002,0.7006149802409555,529.2700000000015,0.11042812334514637,0.0,2,417.25000000000006,1,0,19-24,U,35-49K,Unknown,Single Female,1,None/Unknown,0
1797,0,94,4354.339999999974,3.1213906810035654,1647.0,854,161,1083.370000000001,33.0,1834.790000000003,2519.5500000000006,0.4241216808976827,684.7599999999977,0.19923276526331968,0.35106382978723405,5,1197.1500000000005,1,0,65+,U,Under 15K,Homeowner,Single Female,1,None/Unknown,0
1798,0,40,2346.97,2.540010822510822,1136.0,616,126,498.0200000000003,11.0,941.3800000000005,1405.5900000000013,0.5040328593889145,464.21000000000083,0.17505158190362718,0.275,1,110.53999999999996,1,1,,,,,,,,1
1799,3,50,373.01,2.316832298136646,216.0,116,48,20.169999999999995,0.0,151.51,221.49999999999997,0.41682528618535686,69.98999999999998,0.05129965918917543,0.0,0,22.459999999999997,1,1,,,,,,,,1
1800,1,73,3192.019999999994,4.895736196319009,538543.0,505,144,379.79999999999995,4.0,1243.8700000000015,1948.1500000000012,0.40783892331501764,704.2799999999997,0.10633234597488131,0.0547945205479452,1,475.29,1,0,35-44,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1801,0,50,566.22,3.350414201183432,19002.0,140,53,94.01000000000003,2.0,238.16999999999996,328.05,0.43325915721804253,89.88000000000005,0.14238977326083338,0.04,0,192.52000000000004,1,0,,,,,,,,1
1802,0,44,4154.499999999972,3.8219871205151534,1434.0,653,154,498.3699999999995,1.0,1281.2600000000016,2873.2399999999952,0.5202262606811935,1591.9799999999937,0.10711023518817472,0.022727272727272728,2,680.9400000000002,1,0,45-54,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1803,0,189,13039.5299999999,4.628871139510082,5556.0,1213,177,1174.5400000000016,10.0,7146.579999999935,5892.949999999967,0.42724392673662365,-1253.6299999999683,0.08263220879030493,0.05291005291005291,11,1381.3700000000001,1,1,19-24,A,50-74K,Homeowner,2 Adults Kids,3,1,0
1804,0,267,8690.529999999913,3.814982440737451,648276.0,1199,185,1456.2800000000036,29.0,3440.2999999999843,5250.229999999963,0.3590529001108126,1809.929999999979,0.14352096865911704,0.10861423220973783,6,1560.6600000000017,1,0,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1805,0,60,632.43,4.582826086956521,154.0,91,37,32.17999999999999,0.0,387.03000000000014,245.40000000000003,0.47470866340938933,-141.6300000000001,0.04841937376807451,0.0,0,159.76999999999998,1,0,,,,,,,,1
1806,0,121,3591.7299999999805,2.7821301316808524,15472.0,743,147,689.420000000001,0.0,1459.300000000003,2132.430000000001,0.5713569783920323,673.1299999999983,0.16103617018791772,0.0,5,387.87000000000006,1,1,,,,,,,,1
1807,0,186,7250.219999999913,3.1467968749999624,85023.0,1262,178,1299.6000000000022,2.0,3130.9599999999873,4119.259999999977,0.4831839585557449,988.2999999999893,0.15200320006737159,0.010752688172043012,7,522.9900000000005,1,1,,,,,,,,1
1808,1,78,1575.4400000000028,3.6133944954128503,525.0,295,115,209.38999999999993,2.0,432.2700000000002,1143.170000000001,0.3149342405931038,710.9000000000008,0.11731649512838736,0.02564102564102564,3,248.8899999999999,1,0,,,,,,,,1
1809,0,53,1290.450000000001,2.0914910858995155,717.0,435,118,290.32000000000005,7.0,514.16,776.2900000000004,0.7144871943895531,262.13000000000045,0.1836573315536099,0.1320754716981132,1,218.95999999999992,1,0,,,,,,,,1
1810,0,235,3388.24999999999,4.132012195121939,199067.0,454,112,227.9199999999997,1.0,1352.9200000000012,2035.3300000000024,0.684553973290048,682.4100000000012,0.06302801029818851,0.00425531914893617,3,637.3400000000001,1,0,,,,,,,,1
1811,10,13,735.2100000000004,4.6532278481012685,23401.0,136,58,189.01000000000002,0.0,322.26,412.9500000000001,0.3815780525292091,90.69000000000011,0.2045075847741879,0.0,0,117.35000000000002,1,0,,,,,,,,1
1812,0,90,1682.3500000000013,2.9566783831282977,41957.0,425,128,320.5099999999999,2.0,377.39000000000027,1304.9600000000012,0.4613843730496031,927.5700000000008,0.16002616258749974,0.022222222222222223,2,266.6400000000001,1,0,45-54,U,50-74K,Unknown,Single Female,1,None/Unknown,0
1813,2,3,203.80999999999997,2.754189189189189,89.0,73,44,31.219999999999995,0.0,3.55,200.25999999999996,0.6590451891467545,196.70999999999995,0.13283410628430412,0.0,0,29.64,1,1,,,,,,,,1
1814,4,45,3351.18999999998,3.7696175478065017,11224.0,727,163,428.70000000000016,5.0,1560.480000000002,1790.710000000002,0.4858841187757223,230.23000000000002,0.11341599887827487,0.1111111111111111,2,756.6600000000009,1,0,65+,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1815,0,72,3346.7599999999898,3.394279918864087,203155.0,721,162,605.2600000000012,6.0,540.0500000000003,2806.709999999994,0.5641635492237294,2266.659999999994,0.15315205894707076,0.08333333333333333,0,1058.7100000000005,1,0,45-54,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,0
1816,0,137,3319.8799999999883,2.8472384219553932,170804.0,908,162,585.5799999999994,42.0,1780.3700000000028,1539.510000000004,0.48930081810186254,-240.85999999999876,0.14993880362364514,0.30656934306569344,4,549.6300000000003,1,0,19-24,B,Under 15K,Renter,2 Adults Kids,5+,3+,0
1817,3,33,612.0500000000001,2.708185840707965,293.0,151,68,88.44000000000001,0.0,129.63999999999996,482.41,0.5823707213462952,352.7700000000001,0.12625447900755185,0.0,0,412.6700000000001,1,0,,,,,,,,1
1818,0,43,1004.8000000000006,2.6031088082901572,514.0,279,110,201.79999999999993,2.0,960.4800000000006,44.32,0.44274482484076433,-916.1600000000005,0.16724680921597865,0.046511627906976744,1,328.63,1,0,,,,,,,,1
1819,0,59,1306.5200000000002,2.6994214876033062,14963.0,346,105,235.83999999999986,3.0,311.30999999999995,995.2100000000004,0.5315724213942384,683.9000000000004,0.15290852978552338,0.05084745762711865,0,139.70999999999998,1,1,,,,,,,,1
1820,1,74,4181.029999999983,3.1201716417910323,27992.0,739,142,440.39999999999986,2.0,579.8299999999999,3601.199999999988,0.5785081666479343,3021.369999999988,0.09529517919778109,0.02702702702702703,3,27.049999999999997,1,1,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1821,0,103,3808.18999999998,3.0810598705501455,65596.0,819,164,574.1599999999995,6.0,353.21000000000004,3454.9799999999827,0.5281327874922257,3101.7699999999827,0.13101646376943926,0.05825242718446602,7,1129.0800000000015,1,0,,,,,,,,1
1822,1,213,3345.379999999986,2.4259463379260233,10501.0,1019,175,595.0299999999994,1.0,2120.3400000000024,1225.0400000000018,0.4933131662172936,-895.3000000000006,0.15100712869980576,0.004694835680751174,2,171.05999999999995,1,1,55-64,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0
1823,0,296,10212.409999999962,3.2420349206349086,672157.0,1242,170,1985.5600000000036,158.0,3735.939999999981,6476.469999999948,0.4633176693846004,2740.5299999999675,0.16277790484810253,0.5337837837837838,6,2056.4400000000023,1,0,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1824,0,139,2631.439999999991,3.028124280782498,1194.0,527,141,728.3300000000008,3.0,1072.0200000000013,1559.4200000000017,0.5356458821025776,487.4000000000003,0.2167797200403607,0.02158273381294964,3,485.6700000000003,1,0,,,,,,,,1
1825,4,43,1831.840000000001,4.191853546910758,99678.0,287,91,360.0799999999998,0.0,1005.6100000000004,826.2300000000005,0.4313968468861911,-179.37999999999988,0.164276068469652,0.0,1,0.0,0,1,,,,,,,,1
1826,0,88,1573.8100000000036,1.9871338383838428,1131.0,503,110,421.5900000000004,0.0,877.4000000000008,696.4100000000005,0.6544945069608139,-180.99000000000024,0.21128094617620505,0.0,1,420.6599999999998,1,0,,,,,,,,1
1827,1,31,514.6600000000003,2.6528865979381457,240.0,168,68,94.39000000000007,0.0,23.549999999999997,491.1100000000003,0.6282011425018456,467.5600000000003,0.15497906575814796,0.0,0,167.56999999999994,1,0,,,,,,,,1
1828,7,86,5813.769999999936,3.498056558363379,10225.0,875,157,635.4900000000005,11.0,5058.009999999954,755.7600000000006,0.5807694490838169,-4302.249999999954,0.09853688640247202,0.12790697674418605,6,0.0,0,1,,,,,,,,1
1829,0,293,6028.269999999938,3.8593277848911254,287484.0,625,143,837.9599999999999,10.0,2517.979999999997,3510.289999999977,0.5274946211765603,992.3099999999804,0.1220407705538567,0.034129692832764506,3,590.2800000000003,1,1,65+,A,75-99K,Homeowner,Single Female,2,None/Unknown,0
1830,78,1,39.440000000000005,5.634285714285715,10.0,7,7,10.19,0.0,39.440000000000005,0.0,0.7269269776876267,-39.440000000000005,0.20531936328833364,0.0,0,0.0,0,1,,,,,,,,1
1831,0,136,4688.149999999964,3.3922937771345616,387805.0,741,156,967.8900000000015,97.0,1547.110000000002,3141.039999999986,0.42512291628894516,1593.929999999984,0.17112502740433366,0.7132352941176471,6,873.9100000000001,1,0,55-64,U,75-99K,Homeowner,Single Male,1,None/Unknown,0
1832,2,47,1120.9200000000008,2.118941398865786,590.0,339,105,242.0400000000001,4.0,733.17,387.75000000000006,0.41198301395282405,-345.4199999999999,0.1775840817045254,0.0851063829787234,1,236.6299999999999,1,0,,,,,,,,1
1833,0,69,2588.4199999999987,2.98549019607843,6320.0,585,127,757.8600000000004,29.0,1292.4400000000019,1295.9800000000014,0.5986354610148281,3.539999999999509,0.22647835805730562,0.42028985507246375,6,403.3900000000002,1,0,25-34,U,25-34K,Homeowner,1 Adult Kids,5+,3+,0
1834,0,132,3720.829999999984,2.9838251804330267,75850.0,679,147,761.540000000001,10.0,1631.580000000001,2089.250000000003,0.5998124074467298,457.6700000000021,0.16989672873948458,0.07575757575757576,4,48.67,1,1,45-54,U,125-149K,Homeowner,Unknown,5+,3+,0
1835,0,275,9411.579999999896,3.265641915336536,680648.0,1186,197,1263.6600000000005,22.0,4017.3099999999768,5394.26999999997,0.4301945050671658,1376.9599999999937,0.1183729827151439,0.08,10,1584.1300000000026,1,0,,,,,,,,1
1836,0,84,2666.939999999995,3.5370557029177654,103936.0,436,127,256.75999999999993,0.0,1684.5100000000011,982.4300000000007,0.6065715764134194,-702.0800000000004,0.08782022779354941,0.0,5,325.02000000000004,1,1,,,,,,,,1
1837,0,126,5724.629999999966,5.295679925994418,156906.0,634,129,872.4500000000013,26.0,1015.040000000001,4709.5899999999765,0.6206165289285094,3694.5499999999756,0.13224790361796518,0.20634920634920634,3,1803.8700000000008,1,0,,,,,,,,1
1838,2,32,1107.3400000000006,3.407200000000002,505.0,263,86,391.92999999999967,2.0,461.1400000000002,646.2,0.5593133093720083,185.05999999999983,0.2614138880922046,0.0625,0,72.27000000000001,1,1,,,,,,,,1
1839,0,76,1448.880000000002,1.836349809885934,896.0,247,55,174.99000000000004,25.0,435.8299999999997,1013.0500000000002,0.6403428855391742,577.2200000000005,0.10776108924975511,0.32894736842105265,1,315.26999999999987,1,0,,,,,,,,1
1840,9,37,337.2100000000001,3.1514953271028046,209.0,90,51,25.97,2.0,4.99,332.2200000000001,0.49782034933720815,327.2300000000001,0.07150724158819316,0.05405405405405406,1,0.0,0,1,,,,,,,,1
1841,0,28,2062.9500000000025,3.1399543378995474,884.0,360,103,258.79,9.0,840.1200000000005,1222.830000000001,0.614760415909256,382.7100000000006,0.11146381593115497,0.32142857142857145,1,338.8300000000001,1,0,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1842,5,17,847.110000000001,3.220950570342209,328.0,169,75,85.40999999999998,1.0,658.7600000000007,188.35000000000005,0.40144727367165955,-470.41000000000065,0.0915905288894607,0.058823529411764705,0,59.540000000000006,1,1,,,,,,,,1
1843,0,33,601.49,4.39043795620438,182.0,118,51,78.84999999999997,0.0,207.19999999999996,394.2899999999996,0.4297660808991007,187.08999999999966,0.11589793338624801,0.0,0,168.6599999999999,1,0,,,,,,,,1
1844,0,73,1303.710000000001,3.089360189573462,550.0,292,109,103.91999999999997,9.0,514.9400000000005,788.7700000000003,0.3182839741967152,273.8299999999998,0.07382621853754176,0.1232876712328767,0,220.09000000000003,1,0,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,0
1845,0,128,11260.45999999986,2.8755005107251943,15413.0,1458,194,1361.9500000000023,13.0,6638.139999999886,4622.319999999955,0.5359727755349242,-2015.8199999999306,0.10789936311687047,0.1015625,9,1387.1500000000021,1,1,45-54,U,175-199K,Unknown,2 Adults Kids,3,1,0
1846,2,16,425.8700000000001,3.1545925925925933,214.0,123,48,219.83999999999995,1.0,49.73000000000001,376.1400000000001,0.7724892572850871,326.4100000000001,0.3404624366975886,0.0625,0,264.52,1,0,,,,,,,,1
1847,1,87,2150.010000000004,3.180488165680479,22544.0,360,120,426.5100000000005,1.0,674.3500000000004,1475.6600000000033,0.5093278635913321,801.3100000000029,0.16553723627218098,0.011494252873563218,2,528.7,1,0,45-54,U,175-199K,Unknown,Single Female,1,None/Unknown,0
1848,0,93,9400.81999999985,3.7483333333332736,224795.0,1037,164,675.0299999999994,9.0,5074.139999999928,4326.679999999976,0.5697556170631964,-747.4599999999518,0.06699484410744597,0.0967741935483871,3,1447.2900000000016,1,0,45-54,A,75-99K,Homeowner,Unknown,3,1,0
1849,1,144,2380.2800000000016,2.635968992248064,1312.0,522,137,702.2700000000009,18.0,1114.9900000000011,1265.29,0.5791293461273465,150.29999999999882,0.22782112212291783,0.125,3,286.21999999999997,1,1,,,,,,,,1
1850,0,191,5994.159999999938,3.5115172817808658,553751.0,1034,186,559.6500000000008,3.0,2394.849999999995,3599.309999999986,0.33731165000601016,1204.459999999991,0.0853930766988982,0.015706806282722512,2,887.9499999999999,1,0,65+,A,75-99K,Homeowner,Single Female,2,None/Unknown,0
1851,5,38,1167.8000000000006,2.7738717339667476,471.0,352,113,250.59999999999997,2.0,403.7900000000001,764.0100000000003,0.5256208254838154,360.22000000000025,0.1766779469825154,0.05263157894736842,0,87.75000000000003,1,1,,,,,,,,1
1852,1,310,9344.0399999999,3.7376159999999605,900560.0,1615,215,1223.1700000000023,18.0,5798.0599999999495,3545.9799999999846,0.39183586542866033,-2252.079999999965,0.11575146136019002,0.05806451612903226,8,455.98000000000013,1,1,,,,,,,,1
1853,0,33,234.45999999999998,3.0849999999999995,86.0,66,38,21.449999999999996,0.0,83.07,151.38999999999996,0.6805425232449032,68.31999999999996,0.08381852995193623,0.0,0,39.93000000000001,1,0,,,,,,,,1
1854,0,243,6675.359999999899,3.5375516693163216,422763.0,1044,186,708.1899999999999,5.0,3434.2999999999724,3241.0599999999827,0.46375925792766753,-193.23999999998978,0.09591456684115496,0.0205761316872428,3,956.3600000000001,1,1,,,,,,,,1
1855,17,9,221.31000000000003,7.377000000000001,15942.0,29,22,17.12,0.0,48.830000000000005,172.48000000000002,0.46188604220324425,123.65,0.0718030449188441,0.0,0,30.64,1,1,,,,,,,,1
1856,0,399,4112.40999999998,2.267039691289956,11360.0,1200,184,801.8700000000019,114.0,1837.4699999999996,2274.9400000000005,0.5636573201602013,437.47000000000094,0.163171410664432,0.2857142857142857,6,549.1200000000005,1,1,,,,,,,,1
1857,0,77,1732.8100000000013,3.077815275310837,90146.0,385,105,254.22000000000014,3.0,333.86,1398.9499999999994,0.5452819408936926,1065.0899999999992,0.12793968888240234,0.03896103896103896,1,22.490000000000002,1,1,,,,,,,,1
1858,0,56,2472.5299999999966,2.9469964243146562,1038.0,398,96,427.70000000000044,30.0,804.0400000000003,1668.4900000000032,0.5606281824689705,864.4500000000029,0.1474710626398599,0.5357142857142857,2,387.53999999999985,1,0,25-34,B,150-174K,Homeowner,Single Female,1,None/Unknown,0
1859,3,31,1514.9000000000021,4.231564245810062,524.0,287,92,166.78999999999994,1.0,811.6800000000007,703.2200000000007,0.33923691332761197,-108.46000000000004,0.09917999155611304,0.03225806451612903,1,276.38000000000005,1,0,,,,,,,,1
1860,2,56,726.1100000000006,2.7093656716417933,27428.0,206,86,169.0800000000001,3.0,495.74000000000007,230.37000000000003,0.4789907865199485,-265.37,0.18887610451412545,0.05357142857142857,1,27.31,1,1,,,,,,,,1
1861,0,115,1632.9700000000053,2.415636094674564,1014.0,476,116,375.9900000000002,5.0,642.1900000000002,990.7800000000003,0.6139978076755834,348.59000000000015,0.18715653870659404,0.043478260869565216,5,235.48000000000002,1,1,25-34,U,15-24K,Homeowner,2 Adults Kids,4,2,0
1862,3,137,2129.9999999999973,3.261868300153135,116512.0,399,123,418.37,10.0,1109.6100000000006,1020.3900000000007,0.3947605633802821,-89.21999999999991,0.16417160773357106,0.072992700729927,5,80.04,1,1,,,,,,,,1
1863,21,14,411.45,3.486864406779661,157.0,110,39,111.51000000000002,0.0,405.46,5.99,0.4274881516587678,-399.46999999999997,0.21322854520422213,0.0,0,0.0,0,1,,,,,,,,1
1864,0,144,14623.29999999987,4.116920045045008,434819.0,1461,172,1300.6400000000058,38.0,6149.189999999919,8474.10999999989,0.5325241224620956,2324.919999999971,0.08167827811458822,0.2638888888888889,4,2318.2800000000007,1,0,45-54,U,125-149K,Homeowner,1 Adult Kids,5+,3+,0
1865,0,143,5974.26999999993,2.868108497359544,2444.0,765,169,498.82000000000045,6.0,3090.2399999999793,2884.0299999999843,0.5572312600535332,-206.20999999999503,0.0770605692181023,0.04195804195804196,8,677.6600000000004,1,1,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0
1866,2,13,143.0,3.4878048780487805,89.0,34,24,36.14,0.0,59.070000000000014,83.92999999999999,0.5085314685314686,24.859999999999978,0.20174165457184326,0.0,0,16.05,1,1,,,,,,,,1
1867,0,70,937.4400000000004,4.3001834862385335,62220.0,165,69,354.32999999999987,9.0,682.0400000000003,255.39999999999998,0.43210232121522424,-426.6400000000003,0.2742980561555074,0.12857142857142856,0,156.07,1,0,,,,,,,,1
1868,10,32,516.2300000000002,2.081572580645162,10066.0,202,66,189.18,0.0,250.81999999999996,265.40999999999997,0.6796776630571646,14.590000000000003,0.2681844601012176,0.0,0,184.73,1,0,,,,,,,,1
1869,1,102,3099.5399999999904,2.384261538461531,37305.0,869,155,947.750000000003,49.0,1411.8300000000004,1687.7100000000034,0.5077398581725062,275.88000000000306,0.23416903656520893,0.4803921568627451,7,531.0800000000004,1,0,19-24,A,35-49K,Renter,2 Adults No Kids,2,None/Unknown,0
1870,1,32,252.38999999999993,3.5054166666666657,149.0,41,28,72.61,0.0,94.65,157.73999999999998,0.8436942826577917,63.089999999999975,0.22341538461538465,0.0,0,51.209999999999994,1,0,,,,,,,,1
1871,6,14,350.1200000000003,2.5744117647058844,148.0,105,39,33.35000000000001,0.0,241.84,108.27999999999999,0.305895121672569,-133.56,0.08696899366312875,0.0,0,197.29000000000005,1,0,,,,,,,,1
1872,0,145,3320.7799999999847,3.8930597889800524,160575.0,562,152,448.0200000000002,16.0,1161.4400000000007,2159.340000000001,0.4852474418660705,997.9000000000003,0.11887603481214233,0.1103448275862069,6,442.19000000000017,1,1,,,,,,,,1
1873,0,245,5179.0399999999845,2.8756468628539613,363326.0,1123,149,839.9000000000026,6.0,2065.3300000000036,3113.7100000000005,0.3857645432358137,1048.379999999997,0.13954284309197373,0.024489795918367346,8,507.77999999999975,1,1,35-44,U,15-24K,Unknown,Single Male,1,None/Unknown,0
1874,1,31,730.0000000000003,3.3486238532110106,70396.0,182,92,147.11,3.0,446.58000000000015,283.42000000000013,0.3699863013698628,-163.16000000000003,0.1677212664318044,0.0967741935483871,0,104.28999999999999,1,1,,,,,,,,1
1875,0,28,543.8000000000001,3.9985294117647063,46697.0,112,54,77.17999999999999,0.0,143.64999999999998,400.1500000000002,0.2931960279514527,256.5000000000002,0.12428741666398273,0.0,0,365.25,1,0,,,,,,,,1
1876,78,1,35.42,7.0840000000000005,5.0,5,4,0.7999999999999999,0.0,35.42,0.0,0.8283455674760022,-35.42,0.022087244616234125,0.0,0,50.77,1,0,,,,,,,,1
1877,3,60,1881.1100000000004,3.6036590038314182,764.0,413,99,402.4400000000003,0.0,760.4700000000004,1120.640000000001,0.5852555140316094,360.17000000000064,0.17623437192091268,0.0,0,93.92999999999999,1,1,,,,,,,,1
1878,10,28,400.9100000000001,2.82330985915493,212.0,133,63,74.13999999999996,1.0,305.33,95.58,0.6979870793943777,-209.75,0.15606778233870108,0.03571428571428571,0,224.73000000000002,1,0,,,,,,,,1
1879,0,252,4353.289999999966,2.221066326530595,2721.0,301,100,745.1600000000009,8.0,1633.820000000003,2719.4699999999966,0.5817462195259262,1085.6499999999937,0.14615422334238948,0.031746031746031744,3,508.65999999999997,1,1,65+,A,35-49K,Unknown,Single Male,2,None/Unknown,0
1880,1,26,504.5300000000001,2.222599118942732,324.0,190,64,123.36,0.0,389.83000000000004,114.69999999999999,0.5622856916337979,-275.13000000000005,0.19646753412221882,0.0,0,268.85999999999996,1,0,,,,,,,,1
1881,0,103,2463.6200000000003,3.2587566137566144,217113.0,289,100,268.2899999999999,1.0,902.27,1561.3500000000017,0.45623107459754403,659.0800000000017,0.09820601703570025,0.009708737864077669,2,450.3400000000001,1,0,,,,,,,,1
1882,0,22,344.91,2.827131147540984,140.0,107,49,56.15999999999999,0.0,318.41,26.5,0.632715780928358,-291.91,0.1400254319694816,0.0,0,60.63000000000001,1,0,,,,,,,,1
1883,2,117,2294.59,2.5495444444444444,13741.0,648,140,473.4700000000001,6.0,1035.3500000000015,1259.2400000000016,0.6156263210421047,223.8900000000001,0.17104759289899785,0.05128205128205128,6,166.39,1,1,,,,,,,,1
1884,6,24,473.63000000000005,4.013813559322035,6957.0,104,59,56.60000000000001,1.0,1.0,472.63000000000005,0.43791567257141645,471.63000000000005,0.10674612903834187,0.041666666666666664,0,119.09999999999997,1,0,,,,,,,,1
1885,1,8,162.39,5.412999999999999,39131.0,27,19,3.5099999999999993,0.0,18.5,143.88999999999996,0.3623375823634461,125.38999999999996,0.02115732368896926,0.0,0,102.96,1,0,,,,,,,,1
1886,32,29,392.6000000000002,2.929850746268658,165.0,120,65,55.779999999999994,2.0,261.00000000000017,131.6,0.617320427916454,-129.40000000000018,0.12440340782372089,0.06896551724137931,0,13.650000000000002,1,1,,,,,,,,1
1887,0,76,786.4500000000003,2.7118965517241387,369.0,154,59,199.05000000000004,2.0,154.3899999999999,632.0599999999998,0.42054803229703064,477.66999999999996,0.20197869101978688,0.02631578947368421,1,90.42999999999999,1,1,,,,,,,,1
1888,14,11,135.61,2.152539682539683,4609.0,61,39,16.33,0.0,120.64000000000001,14.97,0.5256249539119534,-105.67000000000002,0.10747663551401868,0.0,0,0.0,0,1,,,,,,,,1
1889,4,39,1600.2700000000023,3.3269646569646616,37022.0,354,124,261.7800000000002,18.0,842.6100000000002,757.6600000000007,0.4824435876445846,-84.94999999999959,0.14058698746005738,0.46153846153846156,2,203.53,1,1,,,,,,,,1
1890,0,36,1558.790000000001,2.902774674115458,601.0,337,107,180.45999999999992,7.0,598.74,960.0500000000013,0.49250380102515423,361.3100000000013,0.10375736668104057,0.19444444444444445,1,375.6600000000001,1,0,,,,,,,,1
